<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SU26205RMFS3,D,30/11/18,00:00:00,99.3410000,99.7880000,99.2110000,99.4000000,28170
SU26205RMFS3,D,03/12/18,00:00:00,99.6730000,99.6890000,99.3050000,99.5410000,43547
SU26205RMFS3,D,04/12/18,00:00:00,99.6890000,99.6890000,99.4540000,99.4900000,33200
SU26205RMFS3,D,05/12/18,00:00:00,99.5000000,99.5080000,99.4100000,99.4300000,46370
SU26205RMFS3,D,06/12/18,00:00:00,99.5000000,99.5000000,99.2810000,99.4000000,320651
SU26205RMFS3,D,07/12/18,00:00:00,99.4000000,99.5390000,99.2640000,99.5000000,92472
SU26205RMFS3,D,10/12/18,00:00:00,99.5380000,99.5390000,99.3700000,99.3990000,119778
SU26205RMFS3,D,11/12/18,00:00:00,99.5390000,99.5390000,99.2540000,99.3000000,218060
SU26205RMFS3,D,12/12/18,00:00:00,99.1730000,99.3990000,99.1730000,99.3900000,11976
SU26205RMFS3,D,13/12/18,00:00:00,99.3890000,99.4000000,99.2610000,99.3490000,17273
SU26205RMFS3,D,14/12/18,00:00:00,99.5890000,99.5890000,99.1060000,99.2020000,89326
SU26205RMFS3,D,17/12/18,00:00:00,99.6300000,99.6300000,99.1810000,99.1900000,590337
SU26205RMFS3,D,18/12/18,00:00:00,99.2010000,99.2470000,99.0740000,99.1890000,1530765
SU26205RMFS3,D,19/12/18,00:00:00,99.2190000,99.2600000,99.0800000,99.1290000,284564
SU26205RMFS3,D,20/12/18,00:00:00,99.0830000,99.4700000,99.0830000,99.2990000,152614
SU26205RMFS3,D,21/12/18,00:00:00,99.3190000,99.3990000,99.1100000,99.3990000,13842
SU26205RMFS3,D,24/12/18,00:00:00,99.3780000,99.5400000,99.2530000,99.5000000,71686
SU26205RMFS3,D,25/12/18,00:00:00,99.4310000,99.6400000,99.4000000,99.4490000,88979
SU26205RMFS3,D,26/12/18,00:00:00,99.5900000,99.6310000,99.4010000,99.5790000,50522
SU26205RMFS3,D,27/12/18,00:00:00,99.6270000,99.7680000,99.5500000,99.6000000,233848
SU26205RMFS3,D,28/12/18,00:00:00,99.7140000,99.7580000,99.5820000,99.5820000,79494
SU26205RMFS3,D,29/12/18,00:00:00,99.6680000,99.8200000,99.5560000,99.6500000,32021
SU26205RMFS3,D,03/01/19,00:00:00,100.0060000,100.0060000,99.5200000,99.8000000,7410
SU26205RMFS3,D,04/01/19,00:00:00,99.8190000,99.8500000,99.7000000,99.7000000,2810
SU26205RMFS3,D,08/01/19,00:00:00,99.8480000,99.8490000,99.7100000,99.7930000,3387
SU26205RMFS3,D,09/01/19,00:00:00,99.7890000,99.8990000,99.7500000,99.7700000,126565
SU26205RMFS3,D,10/01/19,00:00:00,99.8680000,99.9000000,99.7010000,99.7990000,538686
SU26205RMFS3,D,11/01/19,00:00:00,99.8860000,99.9920000,99.7900000,99.9300000,829839
SU26205RMFS3,D,14/01/19,00:00:00,99.9300000,100.0280000,99.7920000,99.9200000,435520
SU26205RMFS3,D,15/01/19,00:00:00,99.9950000,99.9960000,99.8770000,99.9000000,15337
SU26205RMFS3,D,16/01/19,00:00:00,99.9970000,99.9970000,99.9010000,99.9790000,101983
SU26205RMFS3,D,17/01/19,00:00:00,100.0000000,100.0000000,99.8560000,100.0000000,78097
SU26205RMFS3,D,18/01/19,00:00:00,99.9990000,100.0000000,99.8250000,99.9290000,13465
SU26205RMFS3,D,21/01/19,00:00:00,99.8240000,100.0010000,99.8240000,99.9390000,67524
SU26205RMFS3,D,22/01/19,00:00:00,100.0780000,100.0780000,99.8500000,99.9190000,33208
SU26205RMFS3,D,23/01/19,00:00:00,99.9680000,99.9690000,99.8700000,99.9250000,12227
SU26205RMFS3,D,24/01/19,00:00:00,99.9980000,100.0000000,99.8530000,99.8600000,480777
SU26205RMFS3,D,25/01/19,00:00:00,99.8610000,99.9410000,99.8600000,99.8730000,18391
SU26205RMFS3,D,28/01/19,00:00:00,99.9250000,99.9390000,99.8020000,99.8450000,19805
SU26205RMFS3,D,29/01/19,00:00:00,99.8990000,99.8990000,99.7010000,99.7790000,21812
SU26205RMFS3,D,30/01/19,00:00:00,99.7990000,99.8000000,99.6730000,99.7960000,67087
SU26205RMFS3,D,31/01/19,00:00:00,99.7240000,99.8900000,99.7240000,99.8890000,60374
SU26205RMFS3,D,01/02/19,00:00:00,99.9000000,99.9000000,99.8300000,99.8890000,1523365
SU26205RMFS3,D,04/02/19,00:00:00,99.9970000,100.0000000,99.8320000,99.8900000,26021
SU26205RMFS3,D,05/02/19,00:00:00,99.8030000,99.8900000,99.8020000,99.8800000,7081
SU26205RMFS3,D,06/02/19,00:00:00,99.9990000,99.9990000,99.8500000,99.8780000,26069
SU26205RMFS3,D,07/02/19,00:00:00,99.8330000,99.9490000,99.8330000,99.8600000,15997
SU26205RMFS3,D,08/02/19,00:00:00,99.9770000,99.9770000,99.8310000,99.8800000,306749
SU26205RMFS3,D,11/02/19,00:00:00,99.9920000,99.9930000,99.8710000,99.9240000,758277
SU26205RMFS3,D,12/02/19,00:00:00,99.9000000,99.9980000,99.8610000,99.9190000,828186
SU26205RMFS3,D,13/02/19,00:00:00,99.9150000,99.9900000,99.8700000,99.9140000,316248
SU26205RMFS3,D,14/02/19,00:00:00,99.8710000,99.8970000,99.6560000,99.8000000,88700
SU26205RMFS3,D,15/02/19,00:00:00,99.8200000,99.9490000,99.8000000,99.9090000,2987132
SU26205RMFS3,D,18/02/19,00:00:00,99.9970000,99.9980000,99.7790000,99.9570000,4410498
SU26205RMFS3,D,19/02/19,00:00:00,99.9970000,99.9970000,99.8530000,99.9300000,2461653
SU26205RMFS3,D,20/02/19,00:00:00,99.8700000,99.9900000,99.8640000,99.9390000,11759
SU26205RMFS3,D,21/02/19,00:00:00,99.9980000,99.9990000,99.9240000,99.9700000,218266
SU26205RMFS3,D,22/02/19,00:00:00,99.9990000,100.0000000,99.9100000,99.9990000,806754
SU26205RMFS3,D,25/02/19,00:00:00,99.9110000,100.0780000,99.9110000,100.0500000,34630
SU26205RMFS3,D,26/02/19,00:00:00,100.0670000,100.0670000,100.0000000,100.0200000,25666
SU26205RMFS3,D,27/02/19,00:00:00,99.9620000,100.0970000,99.9620000,100.0610000,7475
SU26205RMFS3,D,28/02/19,00:00:00,100.1000000,100.1110000,100.0320000,100.0500000,69934
SU26205RMFS3,D,01/03/19,00:00:00,100.3480000,100.3480000,99.9820000,100.1490000,867364
SU26205RMFS3,D,04/03/19,00:00:00,100.2180000,100.2180000,100.0840000,100.1680000,300849
SU26205RMFS3,D,05/03/19,00:00:00,100.1600000,100.1800000,100.1060000,100.1650000,217999
SU26205RMFS3,D,06/03/19,00:00:00,100.1650000,100.1780000,100.1330000,100.1780000,469595
SU26205RMFS3,D,07/03/19,00:00:00,100.1370000,100.2800000,100.1370000,100.1890000,77578
SU26205RMFS3,D,11/03/19,00:00:00,100.1890000,100.2000000,100.1360000,100.1970000,38057
SU26205RMFS3,D,12/03/19,00:00:00,100.2220000,100.2220000,100.1900000,100.2190000,4987
SU26205RMFS3,D,13/03/19,00:00:00,100.1910000,100.2090000,100.1810000,100.1900000,157732
SU26205RMFS3,D,14/03/19,00:00:00,100.2490000,100.2490000,100.1500000,100.1500000,144187
SU26205RMFS3,D,15/03/19,00:00:00,100.2060000,100.2690000,100.1020000,100.1840000,212647
SU26205RMFS3,D,18/03/19,00:00:00,100.2000000,100.2000000,100.1120000,100.1790000,32257
SU26205RMFS3,D,19/03/19,00:00:00,100.0290000,100.2310000,100.0290000,100.1400000,13926
SU26205RMFS3,D,20/03/19,00:00:00,100.1790000,100.1790000,100.0500000,100.1770000,3091
SU26205RMFS3,D,21/03/19,00:00:00,100.1780000,100.1790000,100.0720000,100.1600000,3738
SU26205RMFS3,D,22/03/19,00:00:00,100.2070000,100.2070000,100.0720000,100.1490000,19595
SU26205RMFS3,D,25/03/19,00:00:00,100.1010000,100.1500000,100.0800000,100.1490000,66549
SU26205RMFS3,D,26/03/19,00:00:00,100.1990000,100.1990000,100.0500000,100.0870000,43244
SU26205RMFS3,D,27/03/19,00:00:00,100.1190000,100.1190000,100.0330000,100.0400000,131679
SU26205RMFS3,D,28/03/19,00:00:00,100.1990000,100.1990000,99.9500000,100.0000000,101025
SU26205RMFS3,D,29/03/19,00:00:00,100.1820000,100.1820000,99.9650000,99.9700000,29140
SU26205RMFS3,D,01/04/19,00:00:00,100.1990000,100.1990000,99.9430000,100.0500000,33559
SU26205RMFS3,D,02/04/19,00:00:00,100.0970000,100.1100000,100.0180000,100.0700000,333996
SU26205RMFS3,D,03/04/19,00:00:00,100.0100000,100.1300000,100.0010000,100.0900000,6730
SU26205RMFS3,D,04/04/19,00:00:00,100.0970000,100.0990000,100.0010000,100.0980000,36780
SU26205RMFS3,D,05/04/19,00:00:00,100.0510000,100.1170000,100.0200000,100.0200000,772844
SU26205RMFS3,D,08/04/19,00:00:00,100.0980000,100.1070000,100.0360000,100.0990000,870688
