<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LKOH,D,04/02/16,00:00:00,2537.0000000,2575.0000000,2520.5000000,2553.5000000,1231861
LKOH,D,05/02/16,00:00:00,2538.5000000,2600.0000000,2524.5000000,2594.0000000,963586
LKOH,D,08/02/16,00:00:00,2585.0000000,2597.5000000,2465.5000000,2482.5000000,1296150
LKOH,D,09/02/16,00:00:00,2457.0000000,2486.5000000,2376.0000000,2387.5000000,1744602
LKOH,D,10/02/16,00:00:00,2375.5000000,2413.5000000,2357.0000000,2382.5000000,1100658
LKOH,D,11/02/16,00:00:00,2375.0000000,2398.0000000,2334.0000000,2392.0000000,1324866
LKOH,D,12/02/16,00:00:00,2407.0000000,2427.0000000,2386.5000000,2396.0000000,932551
LKOH,D,15/02/16,00:00:00,2421.0000000,2451.5000000,2396.0000000,2429.0000000,724873
LKOH,D,16/02/16,00:00:00,2449.0000000,2476.5000000,2433.5000000,2450.0000000,976344
LKOH,D,17/02/16,00:00:00,2450.0000000,2489.5000000,2434.0000000,2467.0000000,857470
LKOH,D,18/02/16,00:00:00,2480.5000000,2586.0000000,2480.0000000,2565.0000000,1478270
LKOH,D,19/02/16,00:00:00,2541.0000000,2546.5000000,2490.0000000,2540.0000000,1084879
LKOH,D,20/02/16,00:00:00,2532.5000000,2545.5000000,2521.0000000,2529.0000000,116489
LKOH,D,22/02/16,00:00:00,2535.0000000,2624.0000000,2534.0000000,2610.0000000,685871
LKOH,D,24/02/16,00:00:00,2579.0000000,2592.0000000,2535.0000000,2550.0000000,1225372
LKOH,D,25/02/16,00:00:00,2566.0000000,2600.0000000,2502.5000000,2551.5000000,1532804
LKOH,D,26/02/16,00:00:00,2572.0000000,2618.0000000,2572.0000000,2587.0000000,1250548
LKOH,D,29/02/16,00:00:00,2578.0000000,2686.0000000,2552.0000000,2686.0000000,1563324
LKOH,D,01/03/16,00:00:00,2686.0000000,2718.0000000,2680.0000000,2699.0000000,838514
LKOH,D,02/03/16,00:00:00,2720.0000000,2721.5000000,2627.0000000,2640.0000000,1569341
LKOH,D,03/03/16,00:00:00,2644.0000000,2700.0000000,2640.0000000,2700.0000000,1335183
LKOH,D,04/03/16,00:00:00,2705.0000000,2775.0000000,2687.0000000,2775.0000000,1019113
LKOH,D,07/03/16,00:00:00,2801.0000000,2840.0000000,2781.0000000,2840.0000000,855335
LKOH,D,09/03/16,00:00:00,2814.0000000,2832.0000000,2715.0000000,2744.0000000,1211644
LKOH,D,10/03/16,00:00:00,2745.0000000,2750.0000000,2669.0000000,2692.0000000,1243360
LKOH,D,11/03/16,00:00:00,2701.0000000,2706.5000000,2651.0000000,2669.0000000,1056690
LKOH,D,14/03/16,00:00:00,2675.5000000,2679.5000000,2630.0000000,2658.5000000,939854
LKOH,D,15/03/16,00:00:00,2667.5000000,2689.0000000,2639.5000000,2647.5000000,1797977
LKOH,D,16/03/16,00:00:00,2657.0000000,2703.0000000,2642.0000000,2703.0000000,843490
LKOH,D,17/03/16,00:00:00,2716.0000000,2765.5000000,2715.0000000,2750.0000000,1699194
LKOH,D,18/03/16,00:00:00,2756.0000000,2833.5000000,2740.0000000,2810.0000000,1882959
LKOH,D,21/03/16,00:00:00,2787.0000000,2802.5000000,2737.0000000,2784.5000000,1320312
LKOH,D,22/03/16,00:00:00,2790.0000000,2816.0000000,2720.5000000,2732.5000000,1291725
LKOH,D,23/03/16,00:00:00,2731.5000000,2732.0000000,2665.0000000,2687.5000000,1220227
LKOH,D,24/03/16,00:00:00,2670.0000000,2687.0000000,2603.0000000,2615.0000000,966847
LKOH,D,25/03/16,00:00:00,2627.5000000,2647.0000000,2605.0000000,2607.5000000,325028
LKOH,D,28/03/16,00:00:00,2623.5000000,2638.0000000,2558.5000000,2570.0000000,610275
LKOH,D,29/03/16,00:00:00,2574.0000000,2614.5000000,2547.5000000,2614.5000000,1060410
LKOH,D,30/03/16,00:00:00,2632.0000000,2639.5000000,2580.5000000,2610.0000000,1244091
LKOH,D,31/03/16,00:00:00,2608.0000000,2622.0000000,2576.0000000,2622.0000000,1686396
LKOH,D,01/04/16,00:00:00,2604.0000000,2635.0000000,2575.0000000,2625.0000000,1345974
LKOH,D,04/04/16,00:00:00,2614.0000000,2707.0000000,2614.0000000,2692.0000000,1055104
LKOH,D,05/04/16,00:00:00,2676.0000000,2703.0000000,2665.5000000,2698.5000000,1066382
LKOH,D,06/04/16,00:00:00,2712.5000000,2732.0000000,2690.0000000,2715.0000000,1068069
LKOH,D,07/04/16,00:00:00,2725.5000000,2743.5000000,2700.0000000,2722.0000000,944783
LKOH,D,08/04/16,00:00:00,2726.0000000,2783.0000000,2720.0000000,2777.5000000,997510
LKOH,D,11/04/16,00:00:00,2765.0000000,2830.0000000,2759.0000000,2798.0000000,1227975
LKOH,D,12/04/16,00:00:00,2798.0000000,2800.0000000,2757.0000000,2775.0000000,1197058
LKOH,D,13/04/16,00:00:00,2785.0000000,2850.0000000,2784.5000000,2824.0000000,1231750
LKOH,D,14/04/16,00:00:00,2819.0000000,2892.0000000,2790.5000000,2814.5000000,1508031
LKOH,D,15/04/16,00:00:00,2819.5000000,2835.0000000,2801.5000000,2822.5000000,625623
LKOH,D,18/04/16,00:00:00,2775.0000000,2790.0000000,2719.5000000,2777.0000000,1939591
LKOH,D,19/04/16,00:00:00,2776.0000000,2825.0000000,2770.0000000,2815.5000000,1341237
LKOH,D,20/04/16,00:00:00,2797.0000000,2884.5000000,2787.0000000,2870.0000000,1498746
LKOH,D,21/04/16,00:00:00,2886.0000000,2902.0000000,2832.0000000,2890.0000000,1384021
LKOH,D,22/04/16,00:00:00,2884.5000000,2901.5000000,2851.5000000,2890.0000000,894325
LKOH,D,25/04/16,00:00:00,2882.0000000,2885.0000000,2827.0000000,2853.0000000,886635
LKOH,D,26/04/16,00:00:00,2853.0000000,2860.0000000,2781.0000000,2796.0000000,766541
LKOH,D,27/04/16,00:00:00,2808.0000000,2811.5000000,2704.0000000,2733.0000000,1113106
LKOH,D,28/04/16,00:00:00,2737.5000000,2800.0000000,2662.5000000,2800.0000000,995884
LKOH,D,29/04/16,00:00:00,2804.5000000,2808.5000000,2707.5000000,2752.0000000,865751
LKOH,D,04/05/16,00:00:00,2715.5000000,2750.5000000,2645.0000000,2698.5000000,949153
LKOH,D,05/05/16,00:00:00,2698.5000000,2698.5000000,2615.5000000,2630.0000000,814650
LKOH,D,06/05/16,00:00:00,2626.5000000,2648.0000000,2601.0000000,2629.0000000,1059085
LKOH,D,10/05/16,00:00:00,2620.0000000,2655.5000000,2563.0000000,2585.5000000,1073868
LKOH,D,11/05/16,00:00:00,2597.0000000,2667.5000000,2597.0000000,2642.5000000,1213074
LKOH,D,12/05/16,00:00:00,2653.0000000,2725.0000000,2640.0000000,2673.5000000,1400252
LKOH,D,13/05/16,00:00:00,2674.0000000,2699.5000000,2616.5000000,2699.5000000,1315943
LKOH,D,16/05/16,00:00:00,2705.0000000,2722.0000000,2658.0000000,2662.0000000,843488
LKOH,D,17/05/16,00:00:00,2662.0000000,2684.0000000,2606.5000000,2671.5000000,1023446
LKOH,D,18/05/16,00:00:00,2669.0000000,2707.0000000,2647.0000000,2707.0000000,1051571
LKOH,D,19/05/16,00:00:00,2687.0000000,2721.0000000,2650.0000000,2695.5000000,1212319
LKOH,D,20/05/16,00:00:00,2711.0000000,2736.5000000,2683.0000000,2712.0000000,1043775
LKOH,D,23/05/16,00:00:00,2711.5000000,2715.5000000,2646.5000000,2647.0000000,892431
LKOH,D,24/05/16,00:00:00,2648.0000000,2682.0000000,2646.0000000,2656.5000000,775204
LKOH,D,25/05/16,00:00:00,2667.5000000,2705.0000000,2650.5000000,2650.5000000,1003008
LKOH,D,26/05/16,00:00:00,2678.0000000,2708.0000000,2634.0000000,2678.0000000,1189340
LKOH,D,27/05/16,00:00:00,2681.0000000,2715.0000000,2663.0000000,2682.0000000,770515
LKOH,D,30/05/16,00:00:00,2685.0000000,2711.0000000,2682.5000000,2695.5000000,317650
LKOH,D,31/05/16,00:00:00,2690.0000000,2700.5000000,2523.0000000,2570.0000000,5598989
LKOH,D,01/06/16,00:00:00,2595.0000000,2612.0000000,2556.0000000,2580.0000000,2525133
LKOH,D,02/06/16,00:00:00,2589.0000000,2607.5000000,2572.0000000,2597.0000000,976442
LKOH,D,03/06/16,00:00:00,2607.0000000,2629.0000000,2565.0000000,2587.0000000,1265814
LKOH,D,06/06/16,00:00:00,2597.5000000,2625.0000000,2560.0000000,2613.0000000,995197
LKOH,D,07/06/16,00:00:00,2622.0000000,2692.0000000,2617.0000000,2681.5000000,1244914
LKOH,D,08/06/16,00:00:00,2669.5000000,2690.0000000,2645.0000000,2680.5000000,913369
LKOH,D,09/06/16,00:00:00,2676.5000000,2680.5000000,2629.5000000,2635.0000000,557015
LKOH,D,10/06/16,00:00:00,2633.5000000,2662.0000000,2610.0000000,2636.0000000,669766
LKOH,D,14/06/16,00:00:00,2633.0000000,2684.0000000,2615.0000000,2670.0000000,795591
LKOH,D,15/06/16,00:00:00,2668.0000000,2688.5000000,2633.0000000,2637.5000000,969378
LKOH,D,16/06/16,00:00:00,2627.5000000,2636.5000000,2577.0000000,2624.0000000,835946
LKOH,D,17/06/16,00:00:00,2630.5000000,2652.5000000,2611.0000000,2647.0000000,891930
LKOH,D,20/06/16,00:00:00,2655.5000000,2672.0000000,2624.0000000,2643.5000000,612068
LKOH,D,21/06/16,00:00:00,2644.0000000,2658.0000000,2602.0000000,2658.0000000,754171
LKOH,D,22/06/16,00:00:00,2654.0000000,2664.5000000,2631.5000000,2660.0000000,550573
LKOH,D,23/06/16,00:00:00,2656.0000000,2730.0000000,2642.0000000,2730.0000000,813171
LKOH,D,24/06/16,00:00:00,2667.0000000,2728.0000000,2585.0000000,2725.0000000,1360785
LKOH,D,27/06/16,00:00:00,2706.5000000,2712.0000000,2631.0000000,2631.0000000,801261
LKOH,D,28/06/16,00:00:00,2645.0000000,2669.5000000,2612.0000000,2628.0000000,604270
LKOH,D,29/06/16,00:00:00,2639.5000000,2670.0000000,2629.5000000,2668.0000000,514849
LKOH,D,30/06/16,00:00:00,2669.0000000,2703.0000000,2657.0000000,2684.0000000,577586
LKOH,D,01/07/16,00:00:00,2685.5000000,2708.0000000,2654.5000000,2707.0000000,381961
LKOH,D,04/07/16,00:00:00,2714.0000000,2763.0000000,2707.0000000,2745.0000000,466001
LKOH,D,05/07/16,00:00:00,2735.0000000,2774.5000000,2717.0000000,2769.5000000,517165
LKOH,D,06/07/16,00:00:00,2758.0000000,2767.0000000,2724.5000000,2732.0000000,564102
LKOH,D,07/07/16,00:00:00,2750.0000000,2786.0000000,2736.0000000,2748.0000000,589941
LKOH,D,08/07/16,00:00:00,2752.0000000,2788.5000000,2707.0000000,2788.0000000,1935914
LKOH,D,11/07/16,00:00:00,2715.0000000,2757.5000000,2693.0000000,2752.0000000,802396
LKOH,D,12/07/16,00:00:00,2746.0000000,2791.0000000,2736.0000000,2777.0000000,731139
LKOH,D,13/07/16,00:00:00,2775.0000000,2786.0000000,2721.5000000,2741.0000000,683485
LKOH,D,14/07/16,00:00:00,2742.0000000,2787.0000000,2717.0000000,2770.0000000,614115
LKOH,D,15/07/16,00:00:00,2756.5000000,2798.0000000,2756.5000000,2792.5000000,599082
LKOH,D,18/07/16,00:00:00,2781.5000000,2810.0000000,2757.0000000,2799.0000000,499787
LKOH,D,19/07/16,00:00:00,2789.5000000,2831.5000000,2786.0000000,2828.0000000,608610
LKOH,D,20/07/16,00:00:00,2819.5000000,2857.0000000,2777.0000000,2840.5000000,572284
LKOH,D,21/07/16,00:00:00,2852.5000000,2870.0000000,2827.5000000,2858.0000000,342953
LKOH,D,22/07/16,00:00:00,2852.0000000,2870.0000000,2836.0000000,2855.0000000,280775
LKOH,D,25/07/16,00:00:00,2854.5000000,2882.0000000,2801.0000000,2829.0000000,606523
LKOH,D,26/07/16,00:00:00,2821.0000000,2834.5000000,2780.0000000,2821.0000000,498763
LKOH,D,27/07/16,00:00:00,2817.0000000,2853.0000000,2808.0000000,2836.5000000,489200
LKOH,D,28/07/16,00:00:00,2831.0000000,2887.0000000,2820.5000000,2887.0000000,581532
LKOH,D,29/07/16,00:00:00,2880.0000000,2897.0000000,2850.0000000,2867.0000000,705683
LKOH,D,01/08/16,00:00:00,2877.0000000,2910.0000000,2865.0000000,2886.0000000,484272
LKOH,D,02/08/16,00:00:00,2878.5000000,2885.0000000,2764.0000000,2781.0000000,817101
LKOH,D,03/08/16,00:00:00,2781.0000000,2808.5000000,2740.0000000,2797.0000000,681453
