<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GMKN,D,12/02/16,00:00:00,8425.0000000,8460.0000000,8329.0000000,8350.0000000,164315
GMKN,D,15/02/16,00:00:00,8464.0000000,8509.0000000,8280.0000000,8345.0000000,247081
GMKN,D,16/02/16,00:00:00,8380.0000000,8486.0000000,8325.0000000,8486.0000000,220918
GMKN,D,17/02/16,00:00:00,8501.0000000,8656.0000000,8500.0000000,8633.0000000,235530
GMKN,D,18/02/16,00:00:00,8651.0000000,8888.0000000,8644.0000000,8880.0000000,304924
GMKN,D,19/02/16,00:00:00,8801.0000000,8835.0000000,8660.0000000,8745.0000000,213376
GMKN,D,20/02/16,00:00:00,8748.0000000,8820.0000000,8710.0000000,8720.0000000,37605
GMKN,D,22/02/16,00:00:00,8750.0000000,8800.0000000,8680.0000000,8750.0000000,89380
GMKN,D,24/02/16,00:00:00,8690.0000000,8780.0000000,8625.0000000,8750.0000000,201963
GMKN,D,25/02/16,00:00:00,8759.0000000,8870.0000000,8671.0000000,8750.0000000,174660
GMKN,D,26/02/16,00:00:00,8799.0000000,9009.0000000,8770.0000000,8935.0000000,276707
GMKN,D,29/02/16,00:00:00,8920.0000000,9170.0000000,8860.0000000,9142.0000000,287590
GMKN,D,01/03/16,00:00:00,9105.0000000,9197.0000000,9043.0000000,9105.0000000,182381
GMKN,D,02/03/16,00:00:00,9155.0000000,9166.0000000,9042.0000000,9093.0000000,114952
GMKN,D,03/03/16,00:00:00,9075.0000000,9248.0000000,9075.0000000,9190.0000000,236828
GMKN,D,04/03/16,00:00:00,9234.0000000,9312.0000000,9181.0000000,9300.0000000,312147
GMKN,D,07/03/16,00:00:00,9330.0000000,9494.0000000,9320.0000000,9494.0000000,217394
GMKN,D,09/03/16,00:00:00,9380.0000000,9412.0000000,9277.0000000,9300.0000000,205840
GMKN,D,10/03/16,00:00:00,9297.0000000,9350.0000000,9228.0000000,9281.0000000,167108
GMKN,D,11/03/16,00:00:00,9287.0000000,9326.0000000,9080.0000000,9221.0000000,248802
GMKN,D,14/03/16,00:00:00,9225.0000000,9262.0000000,9114.0000000,9150.0000000,160712
GMKN,D,15/03/16,00:00:00,9188.0000000,9256.0000000,9112.0000000,9202.0000000,293738
GMKN,D,16/03/16,00:00:00,9210.0000000,9229.0000000,9021.0000000,9119.0000000,249533
GMKN,D,17/03/16,00:00:00,9155.0000000,9248.0000000,9113.0000000,9243.0000000,293852
GMKN,D,18/03/16,00:00:00,9255.0000000,9490.0000000,9212.0000000,9490.0000000,365846
GMKN,D,21/03/16,00:00:00,9410.0000000,9470.0000000,9303.0000000,9390.0000000,234464
GMKN,D,22/03/16,00:00:00,9385.0000000,9455.0000000,9320.0000000,9419.0000000,164786
GMKN,D,23/03/16,00:00:00,9428.0000000,9450.0000000,9178.0000000,9240.0000000,196884
